ts,de_ci_lifecycle_g_per_kwh,fr_ci_lifecycle_g_per_kwh,pl_ci_lifecycle_g_per_kwh
2024-01-21 00:00:00+00:00,278.49,42.33,741.56
2024-01-21 01:00:00+00:00,256.98,37.43,755.0
2024-01-21 02:00:00+00:00,253.9,35.43,763.18
2024-01-21 03:00:00+00:00,250.08,32.79,755.76
2024-01-21 04:00:00+00:00,244.16,33.11,749.54
2024-01-21 05:00:00+00:00,247.08,34.1,752.4
2024-01-21 06:00:00+00:00,240.58,33.52,742.3
2024-01-21 07:00:00+00:00,229.78,32.53,723.82
2024-01-21 08:00:00+00:00,220.52,32.99,670.99
2024-01-21 09:00:00+00:00,208.34,32.48,615.15
2024-01-21 10:00:00+00:00,202.83,32.26,583.74
2024-01-21 11:00:00+00:00,199.79,31.32,572.63
2024-01-21 12:00:00+00:00,198.96,27.61,581.69
2024-01-21 13:00:00+00:00,200.06,27.98,585.1
2024-01-21 14:00:00+00:00,207.86,27.84,593.8
2024-01-21 15:00:00+00:00,220.47,27.95,600.86
2024-01-21 16:00:00+00:00,224.56,27.9,587.41
2024-01-21 17:00:00+00:00,234.65,27.0,573.82
2024-01-21 18:00:00+00:00,235.52,27.08,581.05
2024-01-21 19:00:00+00:00,230.18,26.58,577.86
2024-01-21 20:00:00+00:00,225.79,26.81,569.45
2024-01-21 21:00:00+00:00,226.09,26.67,557.86
2024-01-21 22:00:00+00:00,228.29,26.81,543.11
2024-01-21 23:00:00+00:00,220.7,26.76,543.0
2024-01-22 00:00:00+00:00,211.04,27.28,548.85
2024-01-22 01:00:00+00:00,211.74,27.61,549.09
2024-01-22 02:00:00+00:00,207.59,27.25,545.5
2024-01-22 03:00:00+00:00,203.78,27.12,543.64
2024-01-22 04:00:00+00:00,207.64,26.4,542.16
2024-01-22 05:00:00+00:00,215.28,25.69,571.58
2024-01-22 06:00:00+00:00,223.77,25.37,597.98
2024-01-22 07:00:00+00:00,230.32,25.62,583.84
2024-01-22 08:00:00+00:00,229.94,25.56,565.6
2024-01-22 09:00:00+00:00,225.67,26.49,536.88
2024-01-22 10:00:00+00:00,220.51,26.87,542.9
2024-01-22 11:00:00+00:00,210.77,26.8,551.07
2024-01-22 12:00:00+00:00,209.89,26.64,574.35
2024-01-22 13:00:00+00:00,212.37,26.64,582.95
2024-01-22 14:00:00+00:00,216.12,26.71,600.13
2024-01-22 15:00:00+00:00,223.4,27.12,615.13
2024-01-22 16:00:00+00:00,240.19,26.46,622.52
2024-01-22 17:00:00+00:00,246.53,27.16,630.01
2024-01-22 18:00:00+00:00,246.41,27.39,627.88
2024-01-22 19:00:00+00:00,237.69,27.94,605.4
2024-01-22 20:00:00+00:00,225.26,27.62,577.07
2024-01-22 21:00:00+00:00,220.28,28.26,553.64
2024-01-22 22:00:00+00:00,216.14,28.79,544.09
2024-01-22 23:00:00+00:00,214.11,28.46,575.02
2024-01-23 00:00:00+00:00,222.48,31.62,582.5
2024-01-23 01:00:00+00:00,223.27,29.66,585.74
2024-01-23 02:00:00+00:00,219.18,29.42,584.53
2024-01-23 03:00:00+00:00,220.66,29.43,583.47
2024-01-23 04:00:00+00:00,229.76,29.53,579.4
2024-01-23 05:00:00+00:00,249.86,31.01,621.59
2024-01-23 06:00:00+00:00,266.92,34.83,646.45
2024-01-23 07:00:00+00:00,269.88,37.97,640.33
2024-01-23 08:00:00+00:00,266.23,39.09,606.62
2024-01-23 09:00:00+00:00,253.34,41.74,580.08
2024-01-23 10:00:00+00:00,242.09,40.83,574.39
2024-01-23 11:00:00+00:00,237.78,38.27,579.21
2024-01-23 12:00:00+00:00,235.99,36.83,593.85
2024-01-23 13:00:00+00:00,233.08,35.91,602.09
2024-01-23 14:00:00+00:00,236.16,36.07,623.7
2024-01-23 15:00:00+00:00,249.95,35.35,634.23
2024-01-23 16:00:00+00:00,248.94,37.34,642.66
2024-01-23 17:00:00+00:00,247.18,35.46,638.09
2024-01-23 18:00:00+00:00,229.8,34.48,640.49
2024-01-23 19:00:00+00:00,218.63,34.25,640.69
2024-01-23 20:00:00+00:00,202.13,29.95,636.71
2024-01-23 21:00:00+00:00,197.27,29.71,609.46
2024-01-23 22:00:00+00:00,192.44,30.21,591.16
2024-01-23 23:00:00+00:00,181.54,30.48,574.22
2024-01-24 00:00:00+00:00,180.09,31.01,570.7
2024-01-24 01:00:00+00:00,185.7,32.36,566.06
2024-01-24 02:00:00+00:00,188.8,33.77,562.91
2024-01-24 03:00:00+00:00,191.8,34.18,559.13
2024-01-24 04:00:00+00:00,192.14,34.65,558.22
2024-01-24 05:00:00+00:00,201.47,32.76,583.64
2024-01-24 06:00:00+00:00,215.41,30.14,611.33
2024-01-24 07:00:00+00:00,218.04,30.61,619.74
2024-01-24 08:00:00+00:00,219.23,31.4,613.8
2024-01-24 09:00:00+00:00,209.31,31.54,596.08
2024-01-24 10:00:00+00:00,196.55,31.52,587.14
2024-01-24 11:00:00+00:00,195.05,31.42,581.82
2024-01-24 12:00:00+00:00,193.76,31.74,584.82
2024-01-24 13:00:00+00:00,196.18,32.21,598.0
2024-01-24 14:00:00+00:00,202.99,32.77,615.23
2024-01-24 15:00:00+00:00,209.14,33.43,629.93
2024-01-24 16:00:00+00:00,225.06,32.53,626.26
2024-01-24 17:00:00+00:00,242.33,31.54,625.87
2024-01-24 18:00:00+00:00,248.34,31.11,620.71
2024-01-24 19:00:00+00:00,238.25,30.63,603.99
2024-01-24 20:00:00+00:00,230.79,31.29,575.18
2024-01-24 21:00:00+00:00,222.03,32.29,556.8
2024-01-24 22:00:00+00:00,224.51,32.64,532.19
2024-01-24 23:00:00+00:00,228.93,33.33,535.97
2024-01-25 00:00:00+00:00,233.53,34.28,541.09
2024-01-25 01:00:00+00:00,236.2,34.1,541.11
2024-01-25 02:00:00+00:00,236.37,33.5,538.44
2024-01-25 03:00:00+00:00,236.77,34.39,549.7
2024-01-25 04:00:00+00:00,253.49,37.06,557.89
2024-01-25 05:00:00+00:00,283.82,42.91,591.47
2024-01-25 06:00:00+00:00,320.05,50.32,611.34
2024-01-25 07:00:00+00:00,337.73,52.41,625.8
2024-01-25 08:00:00+00:00,321.98,53.59,621.41
2024-01-25 09:00:00+00:00,308.09,52.75,599.73
2024-01-25 10:00:00+00:00,301.18,49.97,583.58
2024-01-25 11:00:00+00:00,306.7,46.54,580.33
2024-01-25 12:00:00+00:00,306.76,44.94,599.79
2024-01-25 13:00:00+00:00,341.03,43.95,631.8
2024-01-25 14:00:00+00:00,376.35,44.61,671.85
2024-01-25 15:00:00+00:00,389.92,46.48,683.53
2024-01-25 16:00:00+00:00,393.86,46.41,711.43
2024-01-25 17:00:00+00:00,395.12,49.97,718.85
2024-01-25 18:00:00+00:00,395.37,50.67,721.74
2024-01-25 19:00:00+00:00,392.16,47.38,725.7
2024-01-25 20:00:00+00:00,389.57,43.31,735.21
2024-01-25 21:00:00+00:00,390.34,38.89,742.05
2024-01-25 22:00:00+00:00,384.31,37.91,732.55
2024-01-25 23:00:00+00:00,361.77,35.45,771.06
2024-01-26 00:00:00+00:00,346.06,32.44,798.17
2024-01-26 01:00:00+00:00,331.79,32.05,816.69
2024-01-26 02:00:00+00:00,322.39,32.5,820.29
2024-01-26 03:00:00+00:00,307.29,32.18,825.01
2024-01-26 04:00:00+00:00,296.45,31.82,842.46
2024-01-26 05:00:00+00:00,287.38,30.83,875.33
2024-01-26 06:00:00+00:00,289.96,31.1,891.62
2024-01-26 07:00:00+00:00,283.9,31.3,864.16
2024-01-26 08:00:00+00:00,270.48,31.64,837.17
2024-01-26 09:00:00+00:00,263.38,32.29,808.1
2024-01-26 10:00:00+00:00,238.22,33.16,769.25
2024-01-26 11:00:00+00:00,224.76,32.88,771.84
2024-01-26 12:00:00+00:00,219.89,31.53,773.23
2024-01-26 13:00:00+00:00,220.12,31.9,793.48
2024-01-26 14:00:00+00:00,226.0,31.97,797.03
2024-01-26 15:00:00+00:00,232.53,30.76,756.71
2024-01-26 16:00:00+00:00,249.77,30.35,729.76
2024-01-26 17:00:00+00:00,270.27,33.46,703.01
2024-01-26 18:00:00+00:00,285.92,35.04,680.11
2024-01-26 19:00:00+00:00,290.42,36.28,660.87
2024-01-26 20:00:00+00:00,297.87,36.14,639.21
2024-01-26 21:00:00+00:00,297.55,35.58,600.57
2024-01-26 22:00:00+00:00,293.66,35.91,567.93
2024-01-26 23:00:00+00:00,281.93,34.64,551.0
2024-01-27 00:00:00+00:00,275.81,30.21,559.15
2024-01-27 01:00:00+00:00,269.98,29.43,551.04
2024-01-27 02:00:00+00:00,263.86,28.7,554.98
2024-01-27 03:00:00+00:00,265.58,28.61,550.63
2024-01-27 04:00:00+00:00,274.97,28.84,548.3
2024-01-27 05:00:00+00:00,288.41,28.93,547.73
2024-01-27 06:00:00+00:00,302.35,29.14,558.53
2024-01-27 07:00:00+00:00,302.62,29.33,568.02
2024-01-27 08:00:00+00:00,271.3,31.08,566.29
2024-01-27 09:00:00+00:00,237.46,30.98,558.95
2024-01-27 10:00:00+00:00,220.18,30.51,557.92
2024-01-27 11:00:00+00:00,211.14,29.9,558.36
2024-01-27 12:00:00+00:00,214.02,29.95,576.53
2024-01-27 13:00:00+00:00,238.45,30.43,593.47
2024-01-27 14:00:00+00:00,291.97,31.64,636.08
2024-01-27 15:00:00+00:00,351.19,36.68,663.75
2024-01-27 16:00:00+00:00,351.35,45.72,683.33
2024-01-27 17:00:00+00:00,346.22,45.92,682.34
2024-01-27 18:00:00+00:00,344.83,44.44,682.25
2024-01-27 19:00:00+00:00,349.24,43.63,694.41
2024-01-27 20:00:00+00:00,344.63,43.69,704.72
2024-01-27 21:00:00+00:00,328.92,44.44,722.94
2024-01-27 22:00:00+00:00,319.28,43.35,732.25
2024-01-27 23:00:00+00:00,315.07,39.12,735.45
2024-01-28 00:00:00+00:00,312.04,33.97,745.4
2024-01-28 01:00:00+00:00,309.94,33.81,765.37
2024-01-28 02:00:00+00:00,311.58,31.57,789.95
2024-01-28 03:00:00+00:00,304.87,31.26,808.0
2024-01-28 04:00:00+00:00,303.25,30.76,816.07
2024-01-28 05:00:00+00:00,297.69,31.13,823.35
2024-01-28 06:00:00+00:00,292.03,30.45,804.97
2024-01-28 07:00:00+00:00,266.61,31.27,799.23
2024-01-28 08:00:00+00:00,237.76,31.03,757.05
2024-01-28 09:00:00+00:00,213.73,29.89,721.18
2024-01-28 10:00:00+00:00,201.97,29.86,702.24
2024-01-28 11:00:00+00:00,203.39,29.79,682.69
2024-01-28 12:00:00+00:00,209.14,30.02,689.86
2024-01-28 13:00:00+00:00,229.47,29.94,745.39
2024-01-28 14:00:00+00:00,264.3,29.97,806.59
2024-01-28 15:00:00+00:00,311.4,29.93,842.16
2024-01-28 16:00:00+00:00,306.66,30.73,816.08
2024-01-28 17:00:00+00:00,282.96,29.7,783.19
2024-01-28 18:00:00+00:00,265.39,28.31,764.95
2024-01-28 19:00:00+00:00,259.95,27.74,736.63
2024-01-28 20:00:00+00:00,256.31,28.18,719.82
2024-01-28 21:00:00+00:00,257.34,28.74,696.01
2024-01-28 22:00:00+00:00,258.45,28.5,678.7
2024-01-28 23:00:00+00:00,257.91,27.53,679.66
2024-01-29 00:00:00+00:00,261.04,27.78,674.52
2024-01-29 01:00:00+00:00,268.39,29.02,671.82
2024-01-29 02:00:00+00:00,273.53,29.61,666.85
2024-01-29 03:00:00+00:00,290.15,32.91,656.01
2024-01-29 04:00:00+00:00,324.15,37.29,641.59
2024-01-29 05:00:00+00:00,359.55,42.29,676.0
2024-01-29 06:00:00+00:00,368.42,50.84,692.56
2024-01-29 07:00:00+00:00,371.26,53.12,665.61
2024-01-29 08:00:00+00:00,363.6,52.75,618.21
2024-01-29 09:00:00+00:00,340.3,52.12,574.55
2024-01-29 10:00:00+00:00,335.62,45.2,558.9
2024-01-29 11:00:00+00:00,339.35,43.24,568.22
2024-01-29 12:00:00+00:00,362.19,41.29,604.11
2024-01-29 13:00:00+00:00,404.11,43.33,661.23
2024-01-29 14:00:00+00:00,464.04,48.92,727.98
2024-01-29 15:00:00+00:00,493.56,52.05,745.05
2024-01-29 16:00:00+00:00,477.85,54.39,725.63
2024-01-29 17:00:00+00:00,474.14,55.73,716.98
2024-01-29 18:00:00+00:00,468.61,55.95,687.36
2024-01-29 19:00:00+00:00,451.3,51.39,670.57
2024-01-29 20:00:00+00:00,437.9,49.13,675.97
2024-01-29 21:00:00+00:00,430.78,49.55,687.27
2024-01-29 22:00:00+00:00,411.98,53.73,694.72
2024-01-29 23:00:00+00:00,395.54,47.75,682.7
2024-01-30 00:00:00+00:00,386.27,41.48,683.94
2024-01-30 01:00:00+00:00,379.74,43.23,703.04
2024-01-30 02:00:00+00:00,369.67,43.78,710.14
2024-01-30 03:00:00+00:00,361.63,43.5,716.67
2024-01-30 04:00:00+00:00,373.98,44.44,722.2
2024-01-30 05:00:00+00:00,399.23,51.22,749.12
2024-01-30 06:00:00+00:00,405.48,65.11,748.66
2024-01-30 07:00:00+00:00,392.71,63.48,705.28
2024-01-30 08:00:00+00:00,372.73,60.09,673.65
2024-01-30 09:00:00+00:00,338.55,54.73,657.0
2024-01-30 10:00:00+00:00,320.87,50.63,649.55
2024-01-30 11:00:00+00:00,320.63,48.13,653.36
2024-01-30 12:00:00+00:00,323.41,49.12,678.35
2024-01-30 13:00:00+00:00,346.27,50.47,720.06
2024-01-30 14:00:00+00:00,368.55,54.03,766.7
2024-01-30 15:00:00+00:00,376.72,59.94,774.56
2024-01-30 16:00:00+00:00,367.79,62.25,740.52
2024-01-30 17:00:00+00:00,370.54,58.69,708.61
2024-01-30 18:00:00+00:00,371.5,59.23,692.15
2024-01-30 19:00:00+00:00,367.97,61.6,686.98
2024-01-30 20:00:00+00:00,367.08,63.42,691.81
2024-01-30 21:00:00+00:00,358.18,63.46,694.74
2024-01-30 22:00:00+00:00,352.36,61.71,682.88
2024-01-30 23:00:00+00:00,361.23,56.02,680.39
2024-01-31 00:00:00+00:00,359.0,48.63,672.35
2024-01-31 01:00:00+00:00,358.5,49.76,672.65
2024-01-31 02:00:00+00:00,361.73,50.55,676.3
2024-01-31 03:00:00+00:00,373.71,52.6,680.91
2024-01-31 04:00:00+00:00,399.28,60.78,691.79
2024-01-31 05:00:00+00:00,409.57,71.31,700.77
2024-01-31 06:00:00+00:00,416.71,73.33,722.54
2024-01-31 07:00:00+00:00,414.94,73.04,716.97
2024-01-31 08:00:00+00:00,401.22,72.69,699.68
2024-01-31 09:00:00+00:00,384.69,71.55,704.42
2024-01-31 10:00:00+00:00,364.03,68.79,707.43
2024-01-31 11:00:00+00:00,349.66,60.69,710.25
2024-01-31 12:00:00+00:00,347.33,51.49,719.79
2024-01-31 13:00:00+00:00,337.43,47.1,739.08
2024-01-31 14:00:00+00:00,337.62,46.38,751.95
2024-01-31 15:00:00+00:00,347.38,49.98,739.2
2024-01-31 16:00:00+00:00,345.07,54.13,749.74
2024-01-31 17:00:00+00:00,338.58,52.5,746.71
2024-01-31 18:00:00+00:00,321.85,52.01,735.84
2024-01-31 19:00:00+00:00,313.79,49.45,711.21
2024-01-31 20:00:00+00:00,299.93,41.24,683.29
2024-01-31 21:00:00+00:00,269.28,37.33,649.43
2024-01-31 22:00:00+00:00,257.89,37.42,617.56
2024-01-31 23:00:00+00:00,251.15,37.01,594.17
2024-02-01 00:00:00+00:00,250.24,36.99,586.34
2024-02-01 01:00:00+00:00,245.07,36.07,574.52
2024-02-01 02:00:00+00:00,246.07,34.44,574.94
2024-02-01 03:00:00+00:00,249.84,33.5,573.27
2024-02-01 04:00:00+00:00,263.44,36.38,575.45
2024-02-01 05:00:00+00:00,289.13,44.58,597.26
2024-02-01 06:00:00+00:00,315.27,50.46,609.14
2024-02-01 07:00:00+00:00,327.91,54.84,620.22
2024-02-01 08:00:00+00:00,332.3,53.98,613.11
2024-02-01 09:00:00+00:00,322.64,55.29,594.23
2024-02-01 10:00:00+00:00,303.97,58.52,564.87
2024-02-01 11:00:00+00:00,291.31,58.57,547.85
2024-02-01 12:00:00+00:00,293.78,57.45,540.32
2024-02-01 13:00:00+00:00,299.98,56.27,557.35
2024-02-01 14:00:00+00:00,310.47,55.48,591.14
2024-02-01 15:00:00+00:00,338.17,55.59,617.24
2024-02-01 16:00:00+00:00,349.77,56.75,630.97
2024-02-01 17:00:00+00:00,355.26,55.1,635.95
2024-02-01 18:00:00+00:00,351.72,53.07,627.59
2024-02-01 19:00:00+00:00,349.51,53.15,627.75
2024-02-01 20:00:00+00:00,345.34,53.94,622.75
2024-02-01 21:00:00+00:00,335.74,51.4,602.98
2024-02-01 22:00:00+00:00,318.33,49.4,602.45
2024-02-01 23:00:00+00:00,294.8,44.51,599.7
2024-02-02 00:00:00+00:00,283.61,36.47,613.33
2024-02-02 01:00:00+00:00,279.66,35.82,612.77
2024-02-02 02:00:00+00:00,270.25,34.31,609.35
2024-02-02 03:00:00+00:00,267.21,33.96,630.88
2024-02-02 04:00:00+00:00,264.67,35.51,644.26
2024-02-02 05:00:00+00:00,283.44,36.35,675.22
2024-02-02 06:00:00+00:00,295.6,37.69,679.1
2024-02-02 07:00:00+00:00,294.03,34.87,663.92
2024-02-02 08:00:00+00:00,286.5,35.23,637.52
2024-02-02 09:00:00+00:00,267.04,35.54,599.11
2024-02-02 10:00:00+00:00,243.66,34.44,582.66
2024-02-02 11:00:00+00:00,229.68,33.75,592.24
2024-02-02 12:00:00+00:00,218.66,33.4,603.06
2024-02-02 13:00:00+00:00,212.39,32.72,647.58
2024-02-02 14:00:00+00:00,216.61,33.1,669.73
2024-02-02 15:00:00+00:00,234.37,33.45,669.22
2024-02-02 16:00:00+00:00,244.82,33.95,665.2
2024-02-02 17:00:00+00:00,253.23,33.83,649.44
2024-02-02 18:00:00+00:00,254.61,34.18,626.24
2024-02-02 19:00:00+00:00,256.05,33.11,610.82
2024-02-02 20:00:00+00:00,244.95,34.87,579.73
2024-02-02 21:00:00+00:00,240.59,34.39,548.4
2024-02-02 22:00:00+00:00,236.86,37.26,513.9
2024-02-02 23:00:00+00:00,214.68,36.8,499.5
2024-02-03 00:00:00+00:00,206.45,36.89,489.54
2024-02-03 01:00:00+00:00,206.94,37.27,484.62
2024-02-03 02:00:00+00:00,206.43,40.23,484.37
2024-02-03 03:00:00+00:00,209.9,39.2,483.77
2024-02-03 04:00:00+00:00,214.61,38.5,488.04
2024-02-03 05:00:00+00:00,217.07,39.05,490.46
2024-02-03 06:00:00+00:00,217.94,38.28,497.9
2024-02-03 07:00:00+00:00,222.82,36.49,504.37
2024-02-03 08:00:00+00:00,215.58,35.26,507.94
2024-02-03 09:00:00+00:00,195.64,32.1,501.99
2024-02-03 10:00:00+00:00,186.55,32.02,492.91
2024-02-03 11:00:00+00:00,178.47,32.82,481.79
2024-02-03 12:00:00+00:00,176.16,32.66,482.87
2024-02-03 13:00:00+00:00,175.75,31.48,497.95
2024-02-03 14:00:00+00:00,185.13,31.32,526.27
2024-02-03 15:00:00+00:00,202.76,31.92,545.66
2024-02-03 16:00:00+00:00,220.87,30.64,552.13
2024-02-03 17:00:00+00:00,233.76,30.91,556.85
2024-02-03 18:00:00+00:00,238.92,33.6,548.32
2024-02-03 19:00:00+00:00,224.77,33.81,536.35
2024-02-03 20:00:00+00:00,209.69,33.21,512.84
2024-02-03 21:00:00+00:00,204.92,33.87,501.24
2024-02-03 22:00:00+00:00,204.98,35.99,501.45
2024-02-03 23:00:00+00:00,203.36,37.87,501.1
2024-02-04 00:00:00+00:00,194.74,38.65,488.22
2024-02-04 01:00:00+00:00,194.26,39.05,486.35
2024-02-04 02:00:00+00:00,196.47,39.5,490.0
2024-02-04 03:00:00+00:00,200.16,36.8,489.18
2024-02-04 04:00:00+00:00,204.68,36.0,492.15
2024-02-04 05:00:00+00:00,199.97,36.79,481.33
2024-02-04 06:00:00+00:00,193.02,38.17,476.38
2024-02-04 07:00:00+00:00,185.26,38.01,463.62
2024-02-04 08:00:00+00:00,176.09,38.86,451.64
2024-02-04 09:00:00+00:00,171.24,38.16,441.03
2024-02-04 10:00:00+00:00,167.97,35.96,445.49
2024-02-04 11:00:00+00:00,167.81,34.39,455.2
2024-02-04 12:00:00+00:00,169.49,33.7,454.81
2024-02-04 13:00:00+00:00,172.4,31.97,465.99
2024-02-04 14:00:00+00:00,174.63,30.58,489.54
2024-02-04 15:00:00+00:00,178.81,30.51,518.61
2024-02-04 16:00:00+00:00,184.05,30.54,520.53
2024-02-04 17:00:00+00:00,188.84,33.49,515.58
2024-02-04 18:00:00+00:00,189.85,33.93,516.76
2024-02-04 19:00:00+00:00,184.9,32.96,521.41
2024-02-04 20:00:00+00:00,188.94,33.97,501.12
2024-02-04 21:00:00+00:00,190.86,34.84,487.56
2024-02-04 22:00:00+00:00,195.24,35.43,491.46
2024-02-04 23:00:00+00:00,196.66,36.73,498.59
2024-02-05 00:00:00+00:00,195.61,40.14,510.33
2024-02-05 01:00:00+00:00,196.95,39.34,529.84
2024-02-05 02:00:00+00:00,197.83,38.48,525.74
2024-02-05 03:00:00+00:00,196.96,37.46,524.27
2024-02-05 04:00:00+00:00,197.65,39.25,528.44
2024-02-05 05:00:00+00:00,204.74,38.08,580.15
2024-02-05 06:00:00+00:00,216.11,34.89,610.68
2024-02-05 07:00:00+00:00,221.53,35.65,608.93
2024-02-05 08:00:00+00:00,208.94,34.29,589.66
2024-02-05 09:00:00+00:00,195.07,32.86,591.36
2024-02-05 10:00:00+00:00,179.26,33.89,597.24
2024-02-05 11:00:00+00:00,165.6,33.29,602.56
2024-02-05 12:00:00+00:00,162.21,33.53,618.22
2024-02-05 13:00:00+00:00,167.44,33.19,643.3
2024-02-05 14:00:00+00:00,182.71,31.43,687.39
2024-02-05 15:00:00+00:00,211.9,30.16,698.6
2024-02-05 16:00:00+00:00,232.65,29.74,706.93
2024-02-05 17:00:00+00:00,237.93,35.62,711.32
2024-02-05 18:00:00+00:00,233.75,38.1,721.12
2024-02-05 19:00:00+00:00,223.82,36.87,709.44
2024-02-05 20:00:00+00:00,211.3,33.16,702.48
2024-02-05 21:00:00+00:00,206.81,31.82,672.15
2024-02-05 22:00:00+00:00,206.02,32.42,647.38
2024-02-05 23:00:00+00:00,194.01,32.65,643.06
2024-02-06 00:00:00+00:00,190.26,32.68,642.15
2024-02-06 01:00:00+00:00,191.22,32.1,636.05
2024-02-06 02:00:00+00:00,189.17,31.48,624.57
2024-02-06 03:00:00+00:00,190.46,30.6,620.61
2024-02-06 04:00:00+00:00,201.47,30.62,615.39
2024-02-06 05:00:00+00:00,221.76,30.43,632.5
2024-02-06 06:00:00+00:00,235.25,33.63,656.27
2024-02-06 07:00:00+00:00,233.16,33.31,650.88
2024-02-06 08:00:00+00:00,218.02,31.65,605.53
2024-02-06 09:00:00+00:00,205.51,29.47,583.65
2024-02-06 10:00:00+00:00,195.77,30.29,576.81
2024-02-06 11:00:00+00:00,186.7,28.48,573.53
2024-02-06 12:00:00+00:00,183.15,27.72,578.42
2024-02-06 13:00:00+00:00,181.85,27.7,579.73
2024-02-06 14:00:00+00:00,180.03,27.39,585.83
2024-02-06 15:00:00+00:00,190.64,27.18,602.05
2024-02-06 16:00:00+00:00,211.96,26.97,619.46
2024-02-06 17:00:00+00:00,226.07,26.99,615.64
2024-02-06 18:00:00+00:00,222.84,26.85,616.86
2024-02-06 19:00:00+00:00,206.75,26.71,598.25
2024-02-06 20:00:00+00:00,181.01,26.78,569.31
2024-02-06 21:00:00+00:00,174.21,26.91,540.71
2024-02-06 22:00:00+00:00,174.54,27.01,518.84
2024-02-06 23:00:00+00:00,173.57,26.9,508.58
2024-02-07 00:00:00+00:00,176.04,27.15,521.64
2024-02-07 01:00:00+00:00,179.53,27.45,537.42
2024-02-07 02:00:00+00:00,183.82,27.54,560.26
2024-02-07 03:00:00+00:00,195.49,27.66,580.4
2024-02-07 04:00:00+00:00,218.55,27.49,573.35
2024-02-07 05:00:00+00:00,267.42,27.01,599.79
2024-02-07 06:00:00+00:00,300.25,27.38,638.98
2024-02-07 07:00:00+00:00,328.93,27.63,650.79
2024-02-07 08:00:00+00:00,357.31,28.08,649.64
2024-02-07 09:00:00+00:00,368.39,27.73,654.18
2024-02-07 10:00:00+00:00,368.14,28.42,647.46
2024-02-07 11:00:00+00:00,373.94,28.91,655.81
2024-02-07 12:00:00+00:00,400.04,28.79,665.29
2024-02-07 13:00:00+00:00,432.84,29.01,676.7
2024-02-07 14:00:00+00:00,474.94,29.42,715.72
2024-02-07 15:00:00+00:00,506.87,29.29,742.81
2024-02-07 16:00:00+00:00,518.54,29.8,790.35
2024-02-07 17:00:00+00:00,518.5,29.63,811.98
2024-02-07 18:00:00+00:00,512.55,29.83,800.8
2024-02-07 19:00:00+00:00,516.73,30.09,795.46
2024-02-07 20:00:00+00:00,511.39,29.53,779.68
2024-02-07 21:00:00+00:00,498.71,30.43,797.42
2024-02-07 22:00:00+00:00,497.17,30.61,828.09
2024-02-07 23:00:00+00:00,502.3,30.45,838.18
2024-02-08 00:00:00+00:00,507.27,30.35,863.5
2024-02-08 01:00:00+00:00,501.35,29.92,875.38
2024-02-08 02:00:00+00:00,501.32,29.9,869.95
2024-02-08 03:00:00+00:00,507.01,30.28,865.21
2024-02-08 04:00:00+00:00,536.57,30.17,887.17
2024-02-08 05:00:00+00:00,560.2,29.6,884.16
2024-02-08 06:00:00+00:00,552.7,28.83,897.15
2024-02-08 07:00:00+00:00,548.25,28.54,882.06
2024-02-08 08:00:00+00:00,541.08,28.05,811.18
2024-02-08 09:00:00+00:00,530.97,28.05,776.78
2024-02-08 10:00:00+00:00,517.6,28.95,777.21
2024-02-08 11:00:00+00:00,518.87,29.42,758.91
2024-02-08 12:00:00+00:00,522.87,29.46,757.96
2024-02-08 13:00:00+00:00,529.56,28.67,796.2
2024-02-08 14:00:00+00:00,532.7,28.26,861.6
2024-02-08 15:00:00+00:00,527.57,29.13,920.23
2024-02-08 16:00:00+00:00,506.79,30.07,920.63
2024-02-08 17:00:00+00:00,497.45,29.74,919.05
2024-02-08 18:00:00+00:00,483.36,29.31,914.04
2024-02-08 19:00:00+00:00,463.74,28.68,903.14
2024-02-08 20:00:00+00:00,440.65,29.22,894.07
2024-02-08 21:00:00+00:00,402.49,29.2,890.16
2024-02-08 22:00:00+00:00,361.39,29.15,898.92
2024-02-08 23:00:00+00:00,344.61,28.93,889.03
2024-02-09 00:00:00+00:00,338.27,28.95,885.43
2024-02-09 01:00:00+00:00,316.71,28.67,888.44
2024-02-09 02:00:00+00:00,288.28,28.96,877.58
2024-02-09 03:00:00+00:00,280.15,29.43,858.68
2024-02-09 04:00:00+00:00,282.98,29.03,837.58
2024-02-09 05:00:00+00:00,294.39,28.61,824.73
2024-02-09 06:00:00+00:00,319.6,29.02,807.33
2024-02-09 07:00:00+00:00,315.89,29.66,770.42
2024-02-09 08:00:00+00:00,303.86,29.69,755.73
2024-02-09 09:00:00+00:00,291.83,29.76,737.18
2024-02-09 10:00:00+00:00,283.28,30.16,725.28
2024-02-09 11:00:00+00:00,286.4,30.32,717.16
2024-02-09 12:00:00+00:00,306.9,30.87,707.8
2024-02-09 13:00:00+00:00,331.48,31.1,717.82
2024-02-09 14:00:00+00:00,358.72,31.8,727.75
2024-02-09 15:00:00+00:00,378.04,32.39,726.9
2024-02-09 16:00:00+00:00,379.43,33.18,741.64
2024-02-09 17:00:00+00:00,380.69,34.3,752.38
2024-02-09 18:00:00+00:00,388.09,31.83,764.44
2024-02-09 19:00:00+00:00,388.37,31.7,760.76
2024-02-09 20:00:00+00:00,383.11,33.38,764.26
2024-02-09 21:00:00+00:00,386.32,33.52,771.32
2024-02-09 22:00:00+00:00,380.77,33.32,798.14
2024-02-09 23:00:00+00:00,380.09,34.08,825.43
